1431540839,131229	7	0,2740159034729004	
1431540839,431246	5	0,43802499771118164	
1431540839,68526	3	0,6000339984893799	
1431540840,193289	4	0,05500292778015137	
1431540841,349355	8	1,1460649967193604	
1431540841,851384	2	1,3510768413543701	
1431540842,001393	8	1,3460769653320312	
1431540842,454419	3	1,8081037998199463	
1431540842,65643	4	0,042001962661743164	
1431540842,757436	2	1,9541120529174805	
1431540845,182575	3	0,5300309658050537	
1431540846,286638	7	1,7951030731201172	
1431540847,493707	6	1,8651070594787598	
1431540849,958848	6	1,1020631790161133	
1431540850,608885	3	0,26801514625549316	
1431540853,283038	4	0,029001951217651367	
1431540853,684061	3	0,4840278625488281	
1431540854,484107	9	0,2610149383544922	
1431540854,787124	2	0,3280189037322998	
1431540855,694176	7	0,7350418567657471	
1431540855,746179	1	0,004999876022338867	
1431540856,148202	1	0,002000093460083008	
1431540858,925361	3	0,7560429573059082	
1431540860,332441	8	1,582090139389038	
1431540860,683461	6	0,47702693939208984	
1431540860,734464	4	0,01500082015991211	
1431540860,985479	8	1,5800909996032715	
1431540861,637516	8	1,3750789165496826	
1431540861,941533	7	0,6830391883850098	
1431540862,593571	6	0,6280360221862793	
1431540863,195605	7	0,7750439643859863	
1431540864,295668	2	0,8070459365844727	
1431540864,597685	3	0,7480428218841553	
1431540866,162775	2	1,1170639991760254	
1431540866,917818	9	1,675096035003662	
1431540867,167832	6	0,514028787612915	
1431540867,973878	3	1,209069013595581	
1431540868,576913	3	1,66009521484375	
1431540868,87793	6	0,3080179691314697	
1431540869,58197	2	0,869049072265625	
1431540870,134002	7	0,5560319423675537	
1431540871,906103	4	0,040001869201660156	
1431540872,257123	6	0,31201815605163574	
1431540874,364244	2	1,8391048908233643	
1431540874,668261	3	2,00811505317688	
1431540874,972279	5	0,4830281734466553	
1431540875,023281	2	2,2441279888153076	
1431540875,831328	4	0,03500199317932129	
1431540877,0904	1	0,2690160274505615	
1431540877,190405	1	0,01399993896484375	
1431540878,401475	6	0,369020938873291	
1431540879,807555	7	0,33101892471313477	
1431540881,372645	8	2,609149932861328	
1431540882,073685	4	0,03200197219848633	
1431540883,175748	3	2,6831541061401367	
1431540884,579828	8	1,685096025466919	
1431540885,687891	9	4,03422999382019	
1431540886,437934	7	0,8810498714447021	
1431540886,738952	8	1,8291049003601074	
1431540887,096972	7	0,836047887802124	
1431540887,446992	7	0,9320528507232666	
1431540887,994023	2	4,19323992729187	
1431540888,297041	8	1,3190758228302002	
1431540889,85513	2	4,146236896514893	
1431540890,507167	2	3,790217161178589	
1431540890,960193	6	0,5430309772491455	
1431540893,622345	7	0,4320240020751953	
1431540893,723351	9	4,732270956039429	
1431540893,927363	8	1,4380829334259033	
1431540894,331386	2	5,183297157287598	
1431540894,633403	2	5,383308172225952	
1431540895,533455	9	5,883336782455444	
1431540896,083486	4	0,009000062942504883	
1431540896,784526	7	0,5350301265716553	
1431540896,884532	7	0,2840158939361572	
1431540897,786583	7	0,2800159454345703	
1431540898,086601	2	6,8703930377960205	
1431540900,087715	6	0,31801795959472656	
1431540904,244953	7	0,32001781463623047	
1431540905,044999	8	0,6110348701477051	
1431540905,195007	2	7,701440095901489	
1431540905,345016	7	0,4150240421295166	
1431540906,308071	1	0,024000883102416992	
1431540906,965108	4	0,0390019416809082	
1431540909,148233	8	2,4491400718688965	
1431540909,198236	1	0,08100390434265137	
1431540910,004282	2	7,938453912734985	
1431540910,104288	8	1,9921140670776367	
1431540910,304299	4	0,002000093460083008	
1431540910,355302	3	7,909452199935913	
